"Message","Truth","Experiment"
"great camera what else can you say about a camera that works for both of you?",1,"train_pos"
"i make photographs at work, and so wanted a camera good enough to compare with what i use professionally.",1,"train_pos"
"i recieved the camera, inserted a larger cf card, charged the battery, and handed it to my wife.",1,"train_pos"
"i showed her how to turn it on, where the lens zoom lever is, and she loves it!",1,"train_pos"
"this camera has canon's great colorimetry, plus what you see in the lcd is what you get.",1,"train_pos"
"the prints are beautiful!",1,"train_pos"
"and you get about 120 images on a 256mb card at highest quality.",1,"train_pos"
"although canon's batteries are proprietary, they last a really long time, recharge fairly quickly in the camera, plus if you want ' more power ', you can even find a knockoff charger and spare batteries right here on amazon.",1,"train_pos"
"if you love an slr 35mm but need to go digital this is a great camera for you!",1,"train_pos"
"the canon g3 gives tons of control for photo buffs but still has an "" auto "" mode that makes it very easy for the novice to use.",1,"train_pos"
"i can hand this to anyone and know they will take some great photos!",1,"train_pos"
"i love having the option to manually control the f-stop, shutter speed and even focus.",1,"train_pos"
"i was able to take great photos of the 4th of july fire works, and got some amazing shots of the kids playing with sparklers.",1,"train_pos"
"but if you've used a slr 35mm camera, the controls are very intuitive!",1,"train_pos"
"once i read the manual i was able to point and shoot without having to fumble around trying to figure out where the controls are located.",1,"train_pos"
"with a quick spin of the dial you can select shutter priority (for high speed subjects), aperture priority (for focal length) or full program mode where the camera selects both for ideal photo quality.",1,"train_pos"
"the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options.",1,"train_pos"
"this camera also has a great feel and weight to it.",1,"train_pos"
"you feel like you are holding something of substance, not some cheap plastic toy.",1,"train_pos"
"the more i work with it, the more i love it!",1,"train_pos"
"i didn't think i would find this quality and ease of use for under $ 1500 - i'm thrilled with my purchase!",1,"train_pos"
"outstanding camera this is my first digital camera, and i am very pleased with it.",1,"train_pos"
"i do not know a whole lot about photography, but i am happy to know that this camera can always perform, even as i grow in skill and knowledge.",1,"train_pos"
"seriously, this thing has everything that a pro or expert amateur could want.",1,"train_pos"
"but at the same time, it takes wonderful pictures very easily in "" auto "" mode, so that even an average joe like me can use it!",1,"train_pos"
"four megapixels is great.",1,"train_pos"
"i know there are five mp cameras out there, but this thing does just fine for me.",1,"train_pos"
"if you want, check out the canon website and they have some sample images, taken by this camera, for you to download.",1,"train_pos"
"if you are looking for an outstanding camera that can take you from simple to complex, this is it.",1,"train_pos"
"it is a very amazing product.",1,"train_pos"
"i highly recommend it.",1,"train_pos"
"love my new g 3 just received this camera two days ago and already love the features it has.",1,"train_pos"
"takes excellent photos.",1,"train_pos"
"night mode is clear as day.",1,"train_pos"
"i have not played with all the features yet, but the camera is easy to use once you get used to it.",1,"train_pos"
"however, using the lcd seems to eliminate this minor problem.",1,"train_pos"
"overall it is the best camera on the market.",1,"train_pos"
"i give it 10 stars!",1,"train_pos"
"the pictures are brillient i just bought the camera a few days ago.",1,"train_pos"
"before i "" get used to it "", here are my first feelings:  a) the picture quality (color and sharpness of focusing) are so great, it completely eliminated my doubt about digital imaging --- how could one eat rice one grain at a time: -))  b) the lens cover is surely loose, i already accidently finger-printed the len a few times, and au lens tigt and cause potential damage.",1,"train_pos"
"great gadget i bought this last week through amazon.",1,"train_pos"
"got a great deal from a reputable seller.",1,"train_pos"
"i love this camera.",1,"train_pos"
"i am still trying to figure out the may options it has.",1,"train_pos"
"took hundreds of pictures and they were great.",1,"train_pos"
"great colors, pictures and white balance.",1,"train_pos"
"has 4x optical zoom which is higher than any other in the same price range.",1,"train_pos"
"it is generally overpriced a little bit but you get what you are paying for.",1,"train_pos"
"any film zoom p and s would have given superior results with a minimal effort.",1,"train_pos"
"and with the 500 you save you could print the results for the life of the camera.",1,"train_pos"
"i wanted it to shoot concerts as well.",1,"train_pos"
"that meant even less light and just as much action.",1,"train_pos"
"next time i set it at 100 and used the flash.",1,"train_pos"
"when i took outdoor photos with plenty of light and the objects weren't moving, the photos were awesome.",1,"train_pos"
"the camera was a marvel.",1,"train_pos"
"if you shoot in lots of light and desire high quality, this will be your camera.",1,"train_pos"
"it is versatile and seems to be one of the best.",1,"train_pos"
"sure.",1,"train_pos"
"it is less versatile, but i am never disappointed with the output.",1,"train_pos"
"within its limitations i am a long-time user of highly responsive film slrs and professional quality external flash equipment, just so you know my bias.",1,"train_pos"
"i have been watching the development of digicams for years, waiting to make my first move.",1,"train_pos"
"what i really want is a $ 1,500 digital slr with a full frame sensor that will take my nikon lenses.",1,"train_pos"
"i chose the g3 because of its reputation for very high quality, clean images.",1,"train_pos"
"at least once youve got focus lock, the shutter release lag time for the g3 is about 1/10 of a second, which from what ive read, is better than just about anything else available.",1,"train_pos"
"what makes the focus-lock lag time something i can live with is the extreme depth of field obtainable with these point and shoot digicams at f8.",1,"train_pos"
"once i get focus lock, i can then wait until my restless subject (a pet or a child) strikes an amusing pose and then fire the shutter with some reasonable probability of getting my subject still in focus.",1,"train_pos"
"fortunately, the g3 has a hot shoe that can take an external flash, and fortunately for me, i already owned a one of the highest quality external flashes that money can buy: the metz 60 ct-4.",1,"train_pos"
"for those who have this metz flash (or the 45cl-3) and would like to get the absolute ultimate quality out of this g3, the metz module you need is the sca 3102 and the connector cord is the sca 3000c.",1,"train_pos"
"contrary to what ive read elsewhere, the g3 does sync at 1/250 of a second with third-party flashes, just as it does with the dedicated flashes from canon.",1,"train_pos"
"you also have to set the g3 to second shutter sync, which is what youd want to do most of the time anyhow.",1,"train_pos"
"the g3 completely takes over controlling the duration of the metz flash, and most of the time, the exposure is spot on and when it isnt, its because youve exceeded the range of the metz flash itself.",1,"train_pos"
"but once youve got your exposure within an acceptable range, the g3 is shown to produce utterly stunning images that i can hardly get with my nikon f100 film camera.",1,"train_pos"
"the 60 ct-4 flash head can actually be reversed 180 degrees and then tilted, enabling you to bounce the flash off the walls behind you.",1,"train_pos"
"the results are shadow-free images that look as if theyve been exposed with the gentlest natural light you could imagine.",1,"train_pos"
